open,close,low,high,vol,time
9145.0,9145.0,9145.0,9145.0,0.0,2020-07-01 06:09:00
9145.0,9147.5,9143.0,9147.5,0.0,2020-07-01 06:10:00
9147.5,9147.5,9147.5,9147.5,0.0,2020-07-01 06:11:00
9147.5,9147.0,9147.0,9147.5,0.0,2020-07-01 06:12:00
9147.0,9147.0,9147.0,9148.0,0.0,2020-07-01 06:13:00
9147.0,9146.5,9146.5,9147.0,0.0,2020-07-01 06:14:00
9146.5,9143.0,9143.0,9146.5,0.0,2020-07-01 06:15:00
9143.0,9142.5,9142.5,9143.0,0.0,2020-07-01 06:16:00
9142.5,9141.0,9141.0,9142.5,0.0,2020-07-01 06:17:00
9141.0,9143.0,9141.0,9144.0,0.0,2020-07-01 06:18:00
9143.0,9145.0,9143.0,9146.5,1585.0018,2020-07-01 06:19:00
9145.0,9148.5,9145.0,9151.0,4671.3656,2020-07-01 06:20:00
9148.5,9147.0,9147.0,9150.0,0.0,2020-07-01 06:21:00
9147.0,9147.5,9147.0,9150.0,74.09475,2020-07-01 06:22:00
9147.5,9147.5,9147.5,9147.5,0.0,2020-07-01 06:23:00
9147.5,9147.0,9147.0,9148.0,907.3834,2020-07-01 06:24:00
9147.0,9147.0,9147.0,9147.0,0.0,2020-07-01 06:25:00
9147.0,9146.5,9146.5,9147.0,0.0,2020-07-01 06:26:00
9146.5,9146.5,9146.5,9146.5,0.0,2020-07-01 06:27:00
9146.5,9147.0,9146.0,9150.5,13496.456,2020-07-01 06:28:00
9147.0,9143.0,9139.0,9147.0,7507.18545,2020-07-01 06:29:00
9143.0,9139.0,9138.5,9145.0,16611.9225,2020-07-01 06:30:00
9139.0,9138.0,9136.5,9142.5,0.0,2020-07-01 06:31:00
9138.0,9138.5,9138.0,9139.0,1595.4948,2020-07-01 06:32:00
9138.5,9138.5,9136.0,9140.5,0.0,2020-07-01 06:33:00
9138.5,9139.5,9138.5,9139.5,299.7756,2020-07-01 06:34:00
9139.5,9141.5,9139.5,9141.5,0.0,2020-07-01 06:35:00
9141.5,9141.5,9141.5,9141.5,0.0,2020-07-01 06:36:00
9141.5,9143.0,9141.5,9144.0,0.0,2020-07-01 06:37:00
9143.0,9137.5,9135.5,9143.0,6419.3742,2020-07-01 06:38:00
9137.5,9134.5,9134.5,9138.0,0.0,2020-07-01 06:39:00
9134.5,9133.0,9129.5,9135.5,3707.93995,2020-07-01 06:40:00
9133.0,9134.5,9132.5,9135.0,2877.8083,2020-07-01 06:41:00
9134.5,9130.0,9130.0,9134.5,0.0,2020-07-01 06:42:00
9130.0,9130.0,9130.0,9130.0,0.0,2020-07-01 06:43:00
9130.0,9130.0,9130.0,9130.0,532.279,2020-07-01 06:44:00
9130.0,9135.5,9130.0,9135.5,34977.95575,2020-07-01 06:45:00
9135.5,9138.0,9135.5,9138.5,0.0,2020-07-01 06:46:00
9138.0,9139.0,9137.5,9139.0,643.3856,2020-07-01 06:47:00
9139.0,9133.5,9133.0,9139.0,2696.9749,2020-07-01 06:48:00
9133.5,9133.0,9133.0,9135.0,1435.1085,2020-07-01 06:49:00
9133.0,9132.5,9130.0,9133.5,0.0,2020-07-01 06:50:00
9132.5,9132.0,9132.0,9134.0,0.0,2020-07-01 06:51:00
9132.0,9130.5,9130.0,9132.0,0.0,2020-07-01 06:52:00
9130.5,9129.0,9129.0,9130.5,1843.1451,2020-07-01 06:53:00
9129.0,9129.0,9129.0,9129.0,0.0,2020-07-01 06:54:00
9129.0,9129.0,9129.0,9129.0,1656.9135,2020-07-01 06:55:00
9129.0,9129.0,9129.0,9129.0,0.0,2020-07-01 06:56:00
9129.0,9130.5,9129.0,9131.5,0.0,2020-07-01 06:57:00
9130.5,9130.5,9129.5,9131.0,4.5655,2020-07-01 06:58:00
9130.5,9133.5,9130.5,9133.5,5405.87655,2020-07-01 06:59:00
9133.5,9131.5,9131.5,9137.0,1580.7492,2020-07-01 07:00:00
9131.5,9134.5,9131.5,9134.5,0.0,2020-07-01 07:01:00
9134.5,9141.0,9134.5,9141.5,4186.7717,2020-07-01 07:02:00
9141.0,9142.0,9141.0,9142.0,0.0,2020-07-01 07:03:00
9142.0,9146.5,9141.5,9146.5,444.5199,2020-07-01 07:04:00
9146.5,9147.5,9146.5,9149.0,0.0,2020-07-01 07:05:00
9147.5,9151.5,9147.5,9156.5,61571.292,2020-07-01 07:06:00
9151.5,9151.5,9151.5,9151.5,0.0,2020-07-01 07:07:00
9151.5,9151.5,9151.5,9151.5,0.0,2020-07-01 07:08:00
9151.5,9156.5,9151.0,9158.5,5132.0262,2020-07-01 07:09:00
9156.5,9158.0,9155.5,9161.0,2262.6947,2020-07-01 07:10:00
9158.0,9157.5,9155.5,9159.0,2262.4476,2020-07-01 07:11:00
9158.0,9156.0,9154.5,9158.0,0.0,2020-07-01 07:12:00
9156.0,9154.5,9153.5,9156.0,0.0,2020-07-01 07:13:00
9154.5,9152.5,9152.5,9156.5,0.0,2020-07-01 07:14:00
9152.5,9153.0,9152.5,9154.5,0.0,2020-07-01 07:15:00
9153.0,9153.0,9152.5,9154.0,0.0,2020-07-01 07:16:00
9153.0,9150.0,9150.0,9153.0,0.0,2020-07-01 07:17:00
9150.0,9148.5,9148.5,9151.0,0.0,2020-07-01 07:18:00
9148.5,9151.0,9147.5,9151.0,0.0,2020-07-01 07:19:00
9151.0,9149.5,9149.5,9151.0,0.0,2020-07-01 07:20:00
9149.5,9149.0,9149.0,9150.5,0.0,2020-07-01 07:21:00
9149.0,9148.5,9148.5,9152.0,0.0,2020-07-01 07:22:00
9148.5,9147.0,9145.5,9148.5,0.0,2020-07-01 07:23:00
9147.0,9148.0,9147.0,9148.0,9.147,2020-07-01 07:24:00
9148.0,9148.0,9148.0,9148.0,0.0,2020-07-01 07:25:00
9148.0,9148.0,9148.0,9148.0,826.0644,2020-07-01 07:26:00
9148.0,9148.0,9148.0,9148.0,0.0,2020-07-01 07:27:00
9148.0,9148.0,9148.0,9148.0,0.0,2020-07-01 07:28:00
9148.0,9148.0,9148.0,9148.0,0.0,2020-07-01 07:29:00
9148.0,9148.0,9148.0,9148.0,0.0,2020-07-01 07:30:00
9148.0,9148.0,9148.0,9148.0,0.0,2020-07-01 07:31:00
9148.0,9148.0,9148.0,9148.5,0.0,2020-07-01 07:32:00
9148.0,9147.5,9146.0,9148.0,0.0,2020-07-01 07:33:00
9147.5,9144.5,9140.5,9147.5,2802.3295,2020-07-01 07:34:00
9144.5,9149.0,9144.5,9149.0,31409.8158,2020-07-01 07:35:00
9149.0,9148.5,9148.0,9149.5,5682.969,2020-07-01 07:36:00
9148.5,9150.0,9148.5,9150.0,0.0,2020-07-01 07:37:00
9150.0,9149.0,9149.0,9150.0,0.0,2020-07-01 07:38:00
9149.0,9148.5,9148.0,9149.0,0.0,2020-07-01 07:39:00
9148.5,9145.5,9144.0,9148.5,0.0,2020-07-01 07:40:00
9145.5,9144.5,9144.5,9145.5,0.0,2020-07-01 07:41:00
9144.5,9145.0,9144.5,9147.0,66.7585,2020-07-01 07:42:00
9145.0,9146.0,9145.0,9146.5,0.0,2020-07-01 07:43:00
9146.0,9152.0,9146.0,9157.5,1667.58075,2020-07-01 07:44:00
9152.0,9146.5,9146.5,9153.0,686.90215,2020-07-01 07:45:00
9146.5,9149.0,9146.5,9149.0,0.0,2020-07-01 07:46:00
9149.5,9151.0,9148.5,9151.0,0.0,2020-07-01 07:47:00
9151.0,9152.0,9151.0,9152.0,3203.2,2020-07-01 07:48:00
9152.0,9155.5,9150.5,9158.5,2536.0465,2020-07-01 07:49:00
9155.5,9151.5,9151.5,9155.5,138.18765,2020-07-01 07:50:00
9151.5,9147.5,9147.0,9152.5,6220.7104,2020-07-01 07:51:00
9147.5,9150.0,9146.0,9150.0,15335.83645,2020-07-01 07:52:00
9150.0,9151.0,9150.0,9151.0,13862.25,2020-07-01 07:53:00
9151.0,9149.0,9148.5,9151.0,0.0,2020-07-01 07:54:00
9149.0,9148.0,9148.0,9149.0,0.0,2020-07-01 07:55:00
9148.0,9142.0,9142.0,9148.0,0.0,2020-07-01 07:56:00
9142.0,9141.5,9141.5,9142.0,0.0,2020-07-01 07:57:00
9141.5,9141.5,9141.5,9141.5,0.0,2020-07-01 07:58:00
9141.5,9139.0,9130.5,9141.5,2145.70565,2020-07-01 07:59:00
9139.0,9128.0,9128.0,9139.0,4130.02755,2020-07-01 08:00:00
9128.0,9122.0,9119.0,9130.5,5015.0902,2020-07-01 08:01:00
9122.0,9107.0,9101.5,9122.5,37729.389,2020-07-01 08:02:00
9107.0,9115.0,9107.0,9116.0,1240.9618,2020-07-01 08:03:00
9115.0,9117.0,9113.5,9117.5,2196.7532,2020-07-01 08:04:00
9117.0,9109.5,9104.5,9117.0,4605.95355,2020-07-01 08:05:00
9109.5,9112.5,9104.5,9113.5,4697.2815,2020-07-01 08:06:00
9112.5,9118.0,9112.5,9118.0,8614.00415,2020-07-01 08:07:00
9118.0,9121.5,9116.5,9121.5,0.0,2020-07-01 08:08:00
9121.5,9130.5,9120.5,9130.5,0.0,2020-07-01 08:09:00
9130.5,9133.0,9126.0,9133.0,0.0,2020-07-01 08:10:00
9133.0,9131.0,9131.0,9133.5,0.0,2020-07-01 08:11:00
9131.0,9129.0,9127.5,9131.0,5935.15,2020-07-01 08:12:00
9129.0,9122.5,9112.5,9129.0,10973.2705,2020-07-01 08:13:00
9122.5,9110.5,9110.5,9123.0,795.34665,2020-07-01 08:14:00
9110.5,9117.5,9110.5,9117.5,1572.5581,2020-07-01 08:15:00
9117.5,9113.5,9111.5,9117.5,4886.6684,2020-07-01 08:16:00
9113.5,9112.5,9112.0,9113.5,2958.6664,2020-07-01 08:17:00
9112.5,9121.0,9112.0,9122.0,1984.9076,2020-07-01 08:18:00
9121.0,9121.0,9120.0,9122.0,0.0,2020-07-01 08:19:00
9121.0,9117.5,9117.5,9121.0,1163.393,2020-07-01 08:20:00
9117.5,9119.5,9117.5,9121.0,0.0,2020-07-01 08:21:00
9119.5,9119.5,9117.5,9119.5,0.0,2020-07-01 08:22:00
9119.5,9114.5,9112.0,9119.5,50539.9045,2020-07-01 08:23:00
9114.5,9113.5,9113.0,9115.0,9.115,2020-07-01 08:24:00
9113.5,9117.5,9113.5,9117.5,455.675,2020-07-01 08:25:00
9117.5,9116.5,9116.5,9117.5,455.85,2020-07-01 08:26:00
9116.5,9114.0,9114.0,9116.5,31213.3642,2020-07-01 08:27:00
9114.0,9117.5,9114.0,9117.5,2379.79595,2020-07-01 08:28:00
9117.5,9120.5,9117.5,9120.5,1279.47795,2020-07-01 08:29:00
9120.5,9117.5,9117.0,9120.5,1565.0778,2020-07-01 08:30:00
9117.5,9116.5,9116.5,9118.5,16921.252,2020-07-01 08:31:00
9116.5,9109.5,9103.0,9117.5,5615.2482,2020-07-01 08:32:00
9109.5,9107.0,9102.5,9109.5,11634.7534,2020-07-01 08:33:00
9107.0,9109.5,9105.0,9110.0,19672.7863,2020-07-01 08:34:00
9109.5,9106.0,9104.5,9110.0,16850.92,2020-07-01 08:35:00
9106.0,9104.0,9104.0,9106.0,0.0,2020-07-01 08:36:00
9104.0,9103.5,9103.5,9104.0,0.0,2020-07-01 08:37:00
9103.5,9100.5,9100.5,9103.5,881.8932,2020-07-01 08:38:00
9100.5,9101.5,9091.0,9101.5,27947.2962,2020-07-01 08:39:00
9100.0,9113.5,9100.0,9114.0,40519.9124,2020-07-01 08:40:00
9113.5,9112.0,9110.5,9113.5,0.0,2020-07-01 08:41:00
9112.0,9113.5,9112.0,9113.5,0.0,2020-07-01 08:42:00
9113.5,9118.0,9113.5,9118.0,0.0,2020-07-01 08:43:00
9119.5,9122.0,9118.0,9122.0,29878.8646,2020-07-01 08:44:00
9122.0,9122.0,9122.0,9122.0,0.0,2020-07-01 08:45:00
9122.0,9124.0,9122.0,9125.0,337.5325,2020-07-01 08:46:00
9124.0,9122.5,9119.5,9124.0,0.0,2020-07-01 08:47:00
9122.5,9122.0,9122.0,9122.5,0.0,2020-07-01 08:48:00
9122.0,9122.5,9122.0,9122.5,2509.4622,2020-07-01 08:49:00
9122.5,9121.5,9121.5,9122.5,0.0,2020-07-01 08:50:00
9121.5,9121.0,9121.0,9121.5,0.0,2020-07-01 08:51:00
9121.0,9120.0,9120.0,9121.5,0.0,2020-07-01 08:52:00
9120.0,9120.5,9115.0,9121.5,11594.6498,2020-07-01 08:53:00
9120.5,9118.0,9118.0,9120.5,0.0,2020-07-01 08:54:00
9118.0,9117.5,9117.5,9119.5,165.02675,2020-07-01 08:55:00
9117.5,9117.5,9117.5,9117.5,908.103,2020-07-01 08:56:00
9117.5,9118.5,9117.5,9118.5,0.0,2020-07-01 08:57:00
9118.5,9123.5,9118.5,9126.0,8534.63645,2020-07-01 08:58:00
9123.5,9123.5,9123.5,9123.5,0.0,2020-07-01 08:59:00
9123.5,9126.5,9123.5,9127.5,34995.77095,2020-07-01 09:00:00
9126.5,9127.0,9126.5,9127.0,0.0,2020-07-01 09:01:00
9127.0,9127.0,9126.5,9127.0,0.0,2020-07-01 09:02:00
9127.0,9128.0,9127.0,9128.0,0.0,2020-07-01 09:03:00
9128.0,9128.5,9127.0,9129.5,81.25255,2020-07-01 09:04:00
9128.5,9132.5,9127.0,9132.5,1722.2649,2020-07-01 09:05:00
9132.5,9129.5,9129.5,9132.5,0.0,2020-07-01 09:06:00
9129.5,9129.5,9129.5,9129.5,0.0,2020-07-01 09:07:00
9129.5,9122.0,9122.0,9129.5,0.0,2020-07-01 09:08:00
9122.0,9120.5,9117.0,9123.0,912.05,2020-07-01 09:09:00
9120.5,9116.5,9116.5,9120.5,0.0,2020-07-01 09:10:00
9116.5,9116.5,9116.5,9117.5,0.0,2020-07-01 09:11:00
9116.5,9115.5,9115.5,9116.5,0.0,2020-07-01 09:12:00
9115.5,9114.5,9114.5,9115.5,0.0,2020-07-01 09:13:00
9114.5,9115.5,9114.5,9117.0,0.0,2020-07-01 09:14:00
9115.5,9114.5,9114.0,9116.5,233.3184,2020-07-01 09:15:00
9114.5,9114.5,9114.5,9114.5,0.0,2020-07-01 09:16:00
9114.5,9116.0,9114.5,9122.0,16806.95265,2020-07-01 09:17:00
9116.0,9115.0,9114.0,9116.0,0.0,2020-07-01 09:18:00
9115.0,9114.0,9114.0,9115.0,0.0,2020-07-01 09:19:00
9114.0,9111.5,9110.0,9114.0,2592.706,2020-07-01 09:20:00
9111.5,9113.5,9111.0,9113.5,1750.40955,2020-07-01 09:21:00
9113.5,9113.5,9113.5,9113.5,0.0,2020-07-01 09:22:00
9113.5,9114.0,9113.5,9114.0,24.6078,2020-07-01 09:23:00
9114.0,9114.0,9114.0,9114.0,9.114,2020-07-01 09:24:00
9114.0,9110.0,9110.0,9114.0,154.87,2020-07-01 09:25:00
9110.0,9107.0,9106.5,9110.0,388.8689,2020-07-01 09:26:00
9107.0,9107.0,9106.5,9107.0,0.0,2020-07-01 09:27:00
9107.0,9106.5,9106.5,9107.0,0.0,2020-07-01 09:28:00
9106.5,9105.5,9105.5,9107.0,0.0,2020-07-01 09:29:00
9105.5,9107.0,9102.5,9107.0,0.0,2020-07-01 09:30:00
9107.0,9119.5,9107.0,9120.5,640.7142,2020-07-01 09:31:00
9119.5,9117.5,9115.5,9119.5,0.0,2020-07-01 09:32:00
9117.5,9118.5,9117.5,9118.5,0.0,2020-07-01 09:33:00
9118.5,9119.0,9117.0,9119.0,0.0,2020-07-01 09:34:00
9119.0,9121.0,9119.0,9121.0,10.03145,2020-07-01 09:35:00
9121.0,9119.5,9119.5,9121.0,0.0,2020-07-01 09:36:00
9119.5,9118.5,9118.5,9119.5,0.0,2020-07-01 09:37:00
9118.5,9120.5,9118.5,9120.5,0.0,2020-07-01 09:38:00
9120.5,9118.5,9118.0,9120.5,2270.09245,2020-07-01 09:39:00
9118.5,9119.5,9118.5,9119.5,0.0,2020-07-01 09:40:00
9119.5,9119.5,9119.5,9119.5,0.0,2020-07-01 09:41:00
9119.5,9116.5,9116.5,9119.5,0.0,2020-07-01 09:42:00
9116.5,9119.0,9116.5,9119.0,0.0,2020-07-01 09:43:00
9119.0,9117.5,9117.0,9119.0,0.0,2020-07-01 09:44:00
9117.5,9118.5,9117.5,9120.5,5641.61595,2020-07-01 09:45:00
9118.5,9119.0,9118.5,9119.0,0.0,2020-07-01 09:46:00
9119.0,9119.0,9118.5,9119.0,0.0,2020-07-01 09:47:00
9119.0,9119.0,9118.5,9119.0,0.0,2020-07-01 09:48:00
9119.0,9122.0,9119.0,9122.5,0.0,2020-07-01 09:49:00
9122.0,9126.0,9122.0,9129.5,12293.4589,2020-07-01 09:50:00
9126.0,9126.0,9124.5,9126.5,1388.9772,2020-07-01 09:51:00
9126.0,9125.5,9125.5,9126.0,0.0,2020-07-01 09:52:00
9125.5,9122.5,9122.5,9125.5,0.0,2020-07-01 09:53:00
9122.5,9122.5,9121.0,9122.5,1970.244,2020-07-01 09:54:00
9122.5,9123.5,9122.5,9123.5,193.4172,2020-07-01 09:55:00
9123.5,9125.5,9123.5,9125.5,0.0,2020-07-01 09:56:00
9125.5,9126.5,9124.5,9127.5,0.0,2020-07-01 09:57:00
9126.5,9127.0,9126.5,9127.0,0.0,2020-07-01 09:58:00
9127.0,9126.0,9126.0,9127.0,0.0,2020-07-01 09:59:00
9126.0,9124.0,9121.5,9127.5,11170.47185,2020-07-01 10:00:00
9124.0,9125.0,9124.0,9125.0,24114.2286,2020-07-01 10:01:00
9125.0,9123.5,9120.5,9125.0,15042.0075,2020-07-01 10:02:00
9123.5,9123.5,9123.0,9123.5,0.0,2020-07-01 10:03:00
9123.5,9123.5,9122.5,9123.5,0.0,2020-07-01 10:04:00
9123.5,9123.5,9123.5,9123.5,0.0,2020-07-01 10:05:00
9123.5,9123.5,9122.0,9123.5,4719.8176,2020-07-01 10:06:00
9123.5,9123.5,9123.5,9123.5,943.3699,2020-07-01 10:07:00
9123.5,9122.0,9122.0,9123.5,0.0,2020-07-01 10:08:00
9122.0,9128.0,9116.5,9128.0,8670.5195,2020-07-01 10:09:00
9128.0,9134.0,9128.0,9135.0,22519.45925,2020-07-01 10:10:00
9134.0,9136.5,9133.0,9144.5,6337.7265,2020-07-01 10:11:00
9136.5,9137.5,9135.0,9140.0,0.0,2020-07-01 10:12:00
9137.5,9144.5,9137.5,9145.0,24719.5648,2020-07-01 10:13:00
9144.5,9143.5,9141.5,9144.5,10971.0,2020-07-01 10:14:00
9143.5,9147.0,9143.5,9147.5,2508.154,2020-07-01 10:15:00
9147.0,9145.5,9145.5,9147.0,23192.2185,2020-07-01 10:16:00
9145.5,9145.0,9143.0,9145.5,0.0,2020-07-01 10:17:00
9145.0,9142.5,9142.5,9145.0,1043.2163,2020-07-01 10:18:00
9142.5,9141.5,9141.5,9142.5,35506.6138,2020-07-01 10:19:00
9141.5,9141.5,9141.0,9144.5,3281.1528,2020-07-01 10:20:00
9141.5,9144.0,9141.5,9144.0,2868.6027,2020-07-01 10:21:00
9144.0,9144.0,9141.5,9144.5,0.0,2020-07-01 10:22:00
9144.0,9144.0,9143.0,9144.5,0.0,2020-07-01 10:23:00
9144.0,9146.0,9144.0,9146.0,9.145,2020-07-01 10:24:00
9146.0,9141.5,9141.5,9146.0,1564.3673,2020-07-01 10:25:00
9141.0,9139.5,9139.5,9141.5,0.0,2020-07-01 10:26:00
9139.5,9136.5,9136.5,9139.5,2481.6092,2020-07-01 10:27:00
9136.5,9136.0,9136.0,9137.0,0.0,2020-07-01 10:28:00
9136.0,9137.5,9136.0,9137.5,4634.8449,2020-07-01 10:29:00
9137.5,9143.0,9137.5,9143.0,34503.2615,2020-07-01 10:30:00
9143.0,9142.5,9142.0,9147.0,6301.4736,2020-07-01 10:31:00
9142.5,9143.5,9142.5,9144.0,0.0,2020-07-01 10:32:00
9143.5,9140.5,9139.5,9143.5,0.0,2020-07-01 10:33:00
9140.5,9137.5,9134.5,9140.5,1515.41355,2020-07-01 10:34:00
9137.5,9136.0,9135.0,9138.5,0.0,2020-07-01 10:35:00
9136.0,9136.5,9135.0,9136.5,0.0,2020-07-01 10:36:00
9136.5,9137.5,9135.0,9138.0,657.9,2020-07-01 10:37:00
9137.5,9136.5,9135.0,9137.5,255.794,2020-07-01 10:38:00
9136.5,9137.0,9135.5,9137.0,0.0,2020-07-01 10:39:00
9137.0,9135.5,9135.5,9138.0,0.0,2020-07-01 10:40:00
9135.5,9135.5,9135.5,9135.5,0.0,2020-07-01 10:41:00
9135.5,9135.5,9135.5,9135.5,0.0,2020-07-01 10:42:00
9135.5,9140.5,9135.5,9140.5,0.0,2020-07-01 10:43:00
9139.5,9137.5,9137.5,9139.5,0.0,2020-07-01 10:44:00
9137.5,9138.5,9137.5,9138.5,0.0,2020-07-01 10:45:00
9138.5,9137.0,9137.0,9138.5,0.0,2020-07-01 10:46:00
9137.0,9133.5,9132.0,9137.0,0.0,2020-07-01 10:47:00
9133.5,9134.5,9133.5,9134.5,0.0,2020-07-01 10:48:00
9134.5,9134.5,9134.0,9134.5,0.0,2020-07-01 10:49:00
9134.5,9134.0,9134.0,9134.5,744.421,2020-07-01 10:50:00
9134.0,9134.0,9134.0,9134.0,0.0,2020-07-01 10:51:00
9134.0,9133.0,9132.5,9134.0,210.059,2020-07-01 10:52:00
9133.0,9132.0,9131.0,9133.5,0.0,2020-07-01 10:53:00
9132.0,9132.5,9132.0,9133.0,0.0,2020-07-01 10:54:00
9132.5,9134.0,9132.5,9135.5,0.0,2020-07-01 10:55:00
9134.0,9134.0,9134.0,9134.0,0.0,2020-07-01 10:56:00
9134.0,9136.0,9134.0,9136.0,0.0,2020-07-01 10:57:00
9136.0,9136.5,9136.0,9136.5,0.0,2020-07-01 10:58:00
9136.5,9136.5,9136.5,9136.5,0.0,2020-07-01 10:59:00
9136.5,9135.5,9135.5,9136.5,0.0,2020-07-01 11:00:00
9135.5,9138.5,9135.5,9138.5,50.26175,2020-07-01 11:01:00
9138.5,9138.0,9138.0,9138.5,0.0,2020-07-01 11:02:00
9138.0,9138.0,9138.0,9138.0,0.0,2020-07-01 11:03:00
9138.0,9138.5,9138.0,9138.5,0.0,2020-07-01 11:04:00
9138.5,9137.5,9136.5,9138.5,1205.30205,2020-07-01 11:05:00
9137.5,9133.0,9133.0,9137.5,0.0,2020-07-01 11:06:00
9133.0,9134.5,9133.0,9136.0,2823.78305,2020-07-01 11:07:00
9134.5,9134.5,9133.0,9135.5,0.0,2020-07-01 11:08:00
9134.5,9134.0,9134.0,9134.5,0.0,2020-07-01 11:09:00
9134.0,9134.5,9133.5,9134.5,0.0,2020-07-01 11:10:00
9134.5,9135.5,9134.5,9137.5,0.0,2020-07-01 11:11:00
9135.5,9137.0,9135.5,9137.0,0.0,2020-07-01 11:12:00
9137.0,9135.5,9135.5,9137.0,0.0,2020-07-01 11:13:00
9135.5,9134.5,9134.5,9135.5,0.0,2020-07-01 11:14:00
9134.5,9134.0,9134.0,9134.5,1951.9358,2020-07-01 11:15:00
9134.0,9134.0,9134.0,9134.0,0.0,2020-07-01 11:16:00
9134.0,9134.0,9134.0,9134.0,1826.8,2020-07-01 11:17:00
9134.0,9134.0,9134.0,9134.0,0.0,2020-07-01 11:18:00
9134.0,9134.0,9134.0,9134.0,0.0,2020-07-01 11:19:00
9134.0,9128.0,9126.0,9134.0,29293.7151,2020-07-01 11:20:00
9128.0,9128.0,9128.0,9128.0,0.0,2020-07-01 11:21:00
9128.0,9131.0,9128.0,9131.5,41522.50055,2020-07-01 11:22:00
9131.0,9130.5,9130.5,9131.0,27127.62855,2020-07-01 11:23:00
9130.5,9129.5,9128.5,9131.0,9.131,2020-07-01 11:24:00
9129.5,9129.5,9128.5,9130.0,0.0,2020-07-01 11:25:00
9129.5,9129.5,9129.5,9129.5,0.0,2020-07-01 11:26:00
9129.5,9129.0,9129.0,9129.5,601.61455,2020-07-01 11:27:00
9129.0,9130.0,9129.0,9130.0,0.0,2020-07-01 11:28:00
9130.0,9130.0,9130.0,9130.0,0.0,2020-07-01 11:29:00
9130.0,9130.0,9130.0,9130.0,456.5,2020-07-01 11:30:00
9130.0,9138.0,9130.0,9143.0,33383.04405,2020-07-01 11:31:00
9138.0,9129.5,9129.5,9139.0,10133.95365,2020-07-01 11:32:00
9129.5,9128.5,9127.5,9133.5,119839.62655,2020-07-01 11:33:00
9128.5,9119.0,9117.0,9130.0,65471.9372,2020-07-01 11:34:00
9119.0,9122.0,9117.0,9124.5,7241.16785,2020-07-01 11:35:00
9122.0,9125.0,9121.0,9125.0,737.9698,2020-07-01 11:36:00
9125.0,9125.0,9125.0,9127.5,0.0,2020-07-01 11:37:00
9125.0,9127.0,9124.5,9127.0,0.0,2020-07-01 11:38:00
9127.0,9124.5,9124.5,9127.0,0.0,2020-07-01 11:39:00
9124.5,9123.0,9121.0,9125.0,0.0,2020-07-01 11:40:00
9123.0,9125.0,9123.0,9126.0,0.0,2020-07-01 11:41:00
9125.0,9125.0,9125.0,9126.0,0.0,2020-07-01 11:42:00
9125.0,9125.0,9124.5,9125.0,0.0,2020-07-01 11:43:00
9125.0,9126.0,9125.0,9126.0,0.0,2020-07-01 11:44:00
9126.0,9127.5,9126.0,9131.5,510.17135,2020-07-01 11:45:00
9127.5,9127.5,9127.5,9127.5,0.0,2020-07-01 11:46:00
9127.5,9127.5,9127.5,9127.5,0.0,2020-07-01 11:47:00
9127.5,9128.5,9127.5,9129.0,329.53885,2020-07-01 11:48:00
9128.5,9128.0,9128.0,9128.5,0.0,2020-07-01 11:49:00
9128.0,9127.0,9127.0,9128.5,0.0,2020-07-01 11:50:00
9127.0,9127.0,9127.0,9127.0,0.0,2020-07-01 11:51:00
9127.0,9127.5,9127.0,9128.0,0.0,2020-07-01 11:52:00
9127.5,9127.0,9127.0,9128.0,0.0,2020-07-01 11:53:00
9127.0,9127.0,9127.0,9128.5,0.0,2020-07-01 11:54:00
9127.0,9135.0,9127.0,9137.0,1913.20905,2020-07-01 11:55:00
9135.0,9137.0,9135.0,9138.5,0.0,2020-07-01 11:56:00
9137.0,9137.0,9137.0,9137.0,0.0,2020-07-01 11:57:00
9137.0,9141.0,9137.0,9141.0,1371.15,2020-07-01 11:58:00
9141.0,9141.5,9141.0,9142.5,0.0,2020-07-01 11:59:00
9141.5,9144.5,9141.0,9146.5,173.736,2020-07-01 12:00:00
9144.5,9148.0,9144.5,9149.5,2745.71745,2020-07-01 12:01:00
9148.0,9154.5,9148.0,9155.5,10164.738,2020-07-01 12:02:00
9154.5,9153.0,9152.0,9154.5,4770.3029,2020-07-01 12:03:00
9153.0,9154.5,9153.0,9154.5,0.0,2020-07-01 12:04:00
9154.5,9151.5,9151.5,9155.5,11681.93865,2020-07-01 12:05:00
9151.5,9152.5,9151.5,9152.5,0.0,2020-07-01 12:06:00
9152.5,9152.5,9152.5,9152.5,28263.83525,2020-07-01 12:07:00
9152.5,9152.5,9152.5,9152.5,0.0,2020-07-01 12:08:00
9152.5,9152.5,9152.0,9152.5,0.0,2020-07-01 12:09:00
9152.5,9151.5,9151.5,9154.0,0.0,2020-07-01 12:10:00
9151.5,9150.0,9149.5,9151.5,0.0,2020-07-01 12:11:00
9150.0,9151.0,9150.0,9153.5,1815.856,2020-07-01 12:12:00
9151.0,9152.5,9151.0,9152.5,0.0,2020-07-01 12:13:00
9152.5,9152.5,9152.0,9152.5,0.0,2020-07-01 12:14:00
9152.5,9155.0,9152.5,9160.0,9295.5328,2020-07-01 12:15:00
9155.0,9149.5,9145.5,9155.0,6871.55265,2020-07-01 12:16:00
9149.5,9150.0,9149.5,9150.0,0.0,2020-07-01 12:17:00
9150.0,9149.5,9149.0,9151.5,0.0,2020-07-01 12:18:00
9149.5,9154.0,9149.5,9155.0,26429.39865,2020-07-01 12:19:00
